iter	Passed	Remaining
561	4261	3321
562	4269	3314
563	4276	3305
564	4283	3297
565	4289	3289
566	4297	3281
567	4303	3272
568	4309	3264
569	4316	3256
570	4320	3246
571	4326	3237
572	4332	3228
573	4339	3220
574	4345	3211
575	4352	3204
576	4359	3196
577	4365	3187
578	4372	3179
579	4379	3171
580	4386	3163
581	4392	3154
582	4398	3146
583	4404	3137
584	4410	3129
585	4416	3120
586	4422	3111
587	4429	3103
588	4436	3095
589	4443	3088
590	4451	3080
591	4458	3072
592	4465	3064
593	4472	3057
594	4480	3049
595	4487	3041
596	4495	3034
597	4502	3026
598	4509	3018
599	4516	3011
600	4523	3003
601	4530	2995
602	4537	2987
603	4544	2979
604	4550	2970
605	4557	2962
606	4564	2955
607	4572	2947
608	4578	2939
609	4585	2931
610	4592	2924
611	4598	2915
612	4603	2906
613	4610	2898
614	4617	2890
615	4624	2882
616	4629	2873
617	4637	2866
618	4643	2858
619	4649	2849
620	4656	2841
621	4662	2833
622	4669	2825
623	4675	2817
624	4680	2808
625	4686	2799
626	4692	2791
627	4698	2783
628	4703	2774
629	4709	2766
630	4716	2757
631	4722	2750
632	4729	2742
633	4736	2734
634	4742	2726
635	4749	2718
636	4754	2709
637	4759	2700
638	4766	2692
639	4772	2684
640	4779	2676
641	4786	2669
642	4791	2660
643	4799	2653
644	4806	2645
645	4813	2637
646	4821	2630
647	4828	2623
648	4835	2615
649	4842	2607
650	4849	2599
651	4854	2591
652	4859	2582
653	4865	2574
654	4873	2566
655	4880	2559
656	4887	2551
657	4894	2544
658	4901	2536
659	4908	2528
660	4917	2522
661	4925	2514
662	4933	2507
663	4939	2499
664	4947	2492
665	4954	2484
666	4960	2476
667	4967	2468
668	4974	2460
669	4981	2453
670	4987	2445
671	4994	2437
672	5000	2429
673	5006	2421
674	5013	2413
675	5019	2406
676	5025	2397
677	5032	2389
678	5039	2382
679	5047	2375
680	5054	2367
681	5060	2359
682	5065	2351
683	5072	2343
684	5078	2335
685	5084	2327
686	5091	2319
687	5097	2311
688	5104	2304
689	5112	2296
690	5119	2289
691	5127	2282
692	5134	2274
693	5141	2266
694	5146	2258
695	5153	2251
696	5160	2243
697	5168	2236
698	5175	2228
699	5181	2220
700	5188	2213
701	5194	2205
702	5200	2197
703	5207	2189
704	5215	2182
705	5223	2175
706	5230	2167
707	5238	2160
708	5245	2153
709	5252	2145
710	5259	2137
711	5267	2130
712	5273	2122
713	5281	2115
714	5287	2107
715	5293	2099
716	5301	2092
717	5308	2084
718	5314	2077
719	5321	2069
720	5327	2061
721	5334	2053
722	5340	2046
723	5347	2038
724	5354	2031
725	5362	2023
726	5369	2016
727	5377	2009
728	5385	2001
729	5390	1993
730	5397	1986
731	5405	1979
732	5411	1971
733	5417	1963
734	5425	1956
735	5432	1948
736	5439	1941
737	5448	1934
738	5455	1926
739	5462	1919
740	5469	1911
741	5477	1904
742	5482	1896
743	5489	1889
744	5497	1881
745	5503	1873
746	5509	1865
747	5515	1858
748	5523	1851
749	5530	1843
750	5536	1835
751	5543	1828
752	5551	1820
753	5558	1813
754	5566	1806
755	5572	1798
756	5579	1791
757	5586	1783
758	5591	1775
759	5597	1767
760	5604	1760
761	5607	1751
762	5613	1743
763	5619	1735
764	5626	1728
765	5633	1720
766	5639	1713
767	5646	1705
768	5653	1698
769	5659	1690
770	5666	1683
771	5673	1675
772	5680	1668
773	5686	1660
774	5693	1652
775	5698	1644
776	5705	1637
777	5711	1629
778	5716	1621
779	5723	1614
780	5729	1606
781	5736	1599
782	5742	1591
783	5748	1583
784	5754	1576
785	5762	1568
786	5767	1560
787	5774	1553
788	5780	1545
789	5786	1538
790	5791	1530
791	5798	1522
792	5805	1515
793	5811	1507
794	5818	1500
795	5825	1492
796	5831	1485
797	5838	1477
798	5845	1470
799	5853	1463
800	5859	1455
801	5867	1448
802	5874	1441
803	5880	1433
804	5887	1426
805	5894	1418
806	5900	1411
807	5907	1403
808	5913	1396
809	5920	1388
810	5927	1381
811	5934	1373
812	5940	1366
813	5945	1358
814	5950	1350
815	5957	1343
816	5963	1335
817	5970	1328
818	5976	1320
819	5983	1313
820	5990	1306
821	5998	1298
822	6005	1291
823	6012	1284
824	6019	1276
825	6026	1269
826	6033	1262
827	6039	1254
828	6046	1247
829	6053	1239
830	6061	1232
831	6068	1225
832	6074	1217
833	6080	1210
834	6087	1202
835	6094	1195
836	6101	1188
837	6109	1181
838	6116	1173
839	6123	1166
840	6130	1158
841	6136	1151
842	6143	1144
843	6148	1136
844	6154	1128
845	6160	1121
846	6167	1114
847	6172	1106
848	6177	1098
849	6183	1091
850	6190	1083
851	6196	1076
852	6205	1069
853	6211	1061
854	6218	1054
855	6223	1046
856	6230	1039
857	6236	1032
858	6241	1024
859	6248	1017
860	6255	1009
861	6263	1002
862	6269	995
863	6276	987
864	6282	980
865	6289	973
866	6295	965
867	6301	958
868	6305	950
869	6312	943
870	6317	935
871	6325	928
872	6332	921
873	6338	913
874	6344	906
875	6350	898
876	6357	891
877	6364	884
878	6370	876
879	6377	869
880	6383	862
881	6389	854
882	6395	847
883	6402	840
884	6409	832
885	6416	825
886	6422	818
887	6427	810
888	6434	803
889	6441	796
890	6448	788
891	6454	781
892	6461	774
893	6468	766
894	6475	759
895	6481	752
896	6488	745
897	6494	737
898	6501	730
899	6506	722
900	6511	715
901	6518	708
902	6524	700
903	6530	693
904	6537	686
905	6544	678
906	6552	671
907	6559	664
908	6565	657
909	6571	649
910	6577	642
911	6584	635
912	6590	628
913	6597	620
914	6604	613
915	6608	605
916	6615	598
