iter	MAE
753	5974.247346
754	5974.212928
755	5974.156121
756	5974.053109
757	5972.791229
758	5972.770025
759	5971.868901
760	5971.161079
761	5971.156283
762	5971.083477
763	5970.831944
764	5970.70015
765	5970.663119
766	5970.149158
767	5969.250005
768	5969.104514
769	5964.561512
770	5961.255327
771	5958.749197
772	5958.645947
773	5956.942856
774	5955.880194
775	5955.725509
776	5953.678258
777	5953.562415
778	5953.076498
779	5951.641265
780	5951.274857
781	5949.922508
782	5948.644875
783	5947.974457
784	5947.864265
785	5939.212382
786	5938.973564
787	5938.178709
788	5937.935392
789	5936.141342
790	5935.720589
791	5935.119635
792	5932.613592
793	5932.450058
794	5930.505716
795	5923.890531
796	5923.552029
797	5923.236673
798	5923.187989
799	5921.063571
800	5917.802181
801	5915.957567
802	5915.155468
803	5915.100519
804	5914.723972
805	5913.955142
806	5912.878735
807	5912.589012
808	5911.600117
809	5906.168013
810	5904.942489
811	5904.865068
812	5904.764019
813	5904.463765
814	5904.117469
815	5898.688214
816	5898.561672
817	5898.52243
818	5897.127739
819	5895.734287
820	5894.350136
821	5892.261542
822	5892.165914
823	5892.116802
824	5885.638709
825	5885.513663
826	5884.697234
827	5884.576539
828	5883.892426
829	5883.833903
830	5883.759528
831	5881.765774
832	5880.977926
833	5880.898371
834	5880.809353
835	5880.717279
836	5878.94858
837	5878.183252
838	5874.695287
839	5873.731223
840	5873.68842
841	5873.631975
842	5871.37553
843	5871.307207
844	5870.181723
845	5869.908874
846	5869.647138
847	5869.487093
848	5869.339328
849	5867.045664
850	5866.474477
851	5866.200069
852	5862.609818
853	5860.391255
854	5859.920228
855	5859.894617
856	5858.525248
857	5856.254473
858	5855.978535
859	5855.430681
860	5855.140686
861	5851.815127
862	5851.678363
863	5850.9631
864	5850.909152
865	5850.799724
866	5850.762579
867	5850.484836
868	5850.127825
869	5850.078375
870	5849.771756
871	5847.43801
872	5844.513599
873	5841.325292
874	5840.562015
875	5839.029063
876	5838.991405
877	5838.29303
878	5837.406905
879	5835.964464
880	5835.922041
881	5835.901777
882	5835.877216
883	5835.727822
884	5835.367282
885	5832.382542
886	5832.26827
887	5832.143659
888	5832.094032
889	5831.37101
890	5830.080181
891	5829.960009
892	5827.157045
893	5825.222894
894	5822.722576
895	5819.542174
896	5819.075604
897	5815.553328
898	5815.146014
899	5815.015664
900	5814.766634
901	5812.052665
902	5810.57192
903	5808.455908
904	5807.960285
905	5806.558507
906	5805.471168
907	5805.394986
908	5803.057561
909	5801.677045
910	5801.6673
911	5799.671503
912	5796.658226
913	5796.626602
914	5796.181592
915	5796.149068
916	5795.862435
917	5795.770176
918	5795.736942
919	5795.279163
920	5795.01206
921	5794.931707
922	5793.308348
923	5792.432807
924	5791.416877
925	5790.581458
926	5790.389283
927	5788.079472
928	5787.255809
929	5785.506234
930	5783.501079
931	5783.484064
932	5783.294059
933	5783.200859
934	5783.051358
935	5783.016091
936	5782.24623
937	5782.202588
938	5781.107859
939	5781.089662
940	5780.760896
941	5780.726322
942	5779.347205
943	5778.956154
944	5777.470745
945	5774.903038
946	5774.347901
947	5772.547228
948	5770.496719
949	5770.435436
950	5766.351078
951	5766.174804
952	5765.295981
953	5763.250022
954	5763.22301
955	5762.41662
956	5762.281812
957	5758.555652
958	5757.515475
959	5755.884005
960	5755.766978
961	5755.587685
962	5755.420719
963	5755.034748
964	5754.083154
965	5754.064336
966	5754.020559
967	5748.506088
968	5747.793333
969	5747.365813
970	5746.882105
971	5746.870185
972	5746.833734
973	5746.568719
974	5746.464585
975	5745.989183
976	5745.419901
977	5742.895636
978	5741.954948
979	5741.745476
980	5741.01192
981	5740.923343
982	5739.685231
983	5733.537658
984	5733.491452
985	5733.459196
986	5733.415569
987	5733.372814
988	5733.325223
989	5733.274134
990	5732.709177
991	5731.759354
992	5731.099962
993	5730.853922
994	5730.804525
995	5729.943426
996	5728.964454
997	5728.904075
998	5728.270961
999	5728.048019
